tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,agama,jumlah
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Islam,31167
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Islam,33738
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,Islam,35924
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Islam,26332
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,Islam,46280
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Islam,30832
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Islam,43893
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,Islam,65129
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,Islam,67197
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Islam,41748
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,Islam,39776
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Islam,38090
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Islam,23501
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Islam,25681
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Islam,24770
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Islam,24003
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,Islam,20270
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Islam,25950
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Islam,65905
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,Islam,18398
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Kristen,6
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Kristen,1
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Kristen,1
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Kristen,
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Kristen,
2017,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Kristen,1
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,Kristen,672
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,Kristen,3339
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Kristen,3153
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Kristen,2242
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Kristen,1807
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,Kristen,2518
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Kristen,3765
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Kristen,4105
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Kristen,5669
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Kristen,4926
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Kristen,5166
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Kristen,3264
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Kristen,3264
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Kristen,1625
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,Kristen,1523
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Kristen,3710
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Kristen,3392
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Kristen,3386
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Kristen,1258
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,Kristen,2070
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,Kristen,2544
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,Kristen,1859
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,Kristen,3349
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,Kristen,1577
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,Kristen,3152
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Kristen,3489
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Kristen,3149
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Kristen,2203
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Kristen,2116
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Kristen,1776
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Kristen,1207
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Kristen,1259
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Kristen,1013
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Kristen,541
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Kristen,2163
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Kristen,1332
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Kristen,2077
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Kristen,1765
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Kristen,2210
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Kristen,946
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Kristen,4675
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Kristen,1573
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Kristen,1737
2017,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Kristen,3896
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Kristen,5904
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Kristen,1435
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Kristen,5572
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Kristen,14814
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,Kristen,11149
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Kristen,3491
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Kristen,8930
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Kristen,4756
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Kristen,4823
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Kristen,7315
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Kristen,13177
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Kristen,4344
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,Kristen,1046
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,Kristen,5468
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,Kristen,3037
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Kristen,2097
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,Kristen,5168
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Kristen,5594
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,Kristen,3273
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,Kristen,5461
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,Kristen,1332
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,Kristen,1288
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Kristen,3780
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,Kristen,1583
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,Kristen,8543
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Kristen,6943
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Kristen,9338
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,Kristen,2042
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Kristen,10585
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Kristen,11694
2017,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Kristen,9339
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Kristen,9622
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Kristen,8130
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Kristen,6535
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Kristen,3384
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,Kristen,12647
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Kristen,10025
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Kristen,2580
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Kristen,3997
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Kristen,4678
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Kristen,5936
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Kristen,4904
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Kristen,7053
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Kristen,5756
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Kristen,2877
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,Kristen,2506
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,Kristen,3148
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,Kristen,3619
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Kristen,2323
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Kristen,1941
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,Kristen,1927
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Kristen,1902
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,Kristen,1243
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,Kristen,1456
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,Kristen,3266
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Kristen,4142
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,Kristen,2008
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Kristen,2134
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,Kristen,4142
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Kristen,3252
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Kristen,4477
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Kristen,830
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Kristen,2386
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Kristen,4073
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Kristen,1209
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Kristen,1096
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Kristen,1234
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Kristen,12239
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Kristen,6962
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Kristen,4265
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,Kristen,8478
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,Kristen,3246
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Kristen,10737
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,Kristen,3352
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Kristen,11243
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,Kristen,4344
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,Kristen,1665
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Kristen,1026
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,Kristen,2097
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Kristen,3015
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Kristen,1213
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Kristen,5487
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Kristen,6274
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Kristen,2274
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Kristen,4779
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,Kristen,3608
2017,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Kristen,4829
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,Kristen,2293
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,Kristen,2572
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,Kristen,2420
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,Kristen,2094
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,Kristen,1569
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Kristen,1063
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,Kristen,873
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Kristen,574
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Kristen,477
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Kristen,1584
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,Kristen,1541
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Kristen,1891
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Kristen,1972
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Kristen,986
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Kristen,539
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Kristen,694
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Kristen,848
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Kristen,2337
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Kristen,998
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Kristen,519
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Kristen,2046
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Kristen,1562
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Kristen,1407
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Kristen,2165
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Kristen,2294
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Kristen,1938
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Kristen,1545
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Kristen,3149
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Kristen,4129
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Kristen,1580
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Kristen,3562
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Kristen,2541
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Kristen,2965
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Kristen,3863
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Kristen,3007
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Kristen,3278
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Kristen,1178
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Kristen,1587
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Kristen,492
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Kristen,1073
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Kristen,866
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Kristen,403
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Kristen,585
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Kristen,411
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Kristen,796
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Kristen,646
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Kristen,2160
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Kristen,1408
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,Kristen,781
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,Kristen,1792
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,Kristen,1514
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Kristen,1576
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Kristen,1602
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,Kristen,1135
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Kristen,2435
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Kristen,2549
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Kristen,1279
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Kristen,2089
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Kristen,2714
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Kristen,1184
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Kristen,2433
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Kristen,3105
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Kristen,3669
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Kristen,2493
2017,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Kristen,1192
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Kristen,1445
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Kristen,2209
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Kristen,1735
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Kristen,1743
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Kristen,1640
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Kristen,2025
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Kristen,7605
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Kristen,2479
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Kristen,3214
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Kristen,718
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Kristen,5027
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Kristen,10746
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,Kristen,5261
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Kristen,1871
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Kristen,5318
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Kristen,1640
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Kristen,1786
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Kristen,3506
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Kristen,4858
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Kristen,2107
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Kristen,3067
2017,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Kristen,3046
